epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,15244.9,1.19342,0.85002,1.22564,0.75239,0.59602,0.64524,0.39659,1.4214,0.99648,1.34371,0.000436401,0.000436401,0.000436401
186,15327,1.18877,0.84264,1.22101,0.71958,0.59963,0.6344,0.39857,1.43253,0.99734,1.34571,0.000432734,0.000432734,0.000432734
187,15408.4,1.17617,0.8386,1.21707,0.70732,0.58787,0.63343,0.3986,1.41452,0.99285,1.34103,0.000429068,0.000429068,0.000429068
188,15490.2,1.20317,0.86358,1.2299,0.72583,0.58559,0.64316,0.39898,1.42879,0.98685,1.3463,0.000425402,0.000425402,0.000425402
189,15572.5,1.20333,0.85004,1.22538,0.73023,0.60835,0.65029,0.40104,1.433,1.00384,1.35313,0.000421736,0.000421736,0.000421736
190,15654.3,1.16563,0.84682,1.21471,0.71936,0.61441,0.64004,0.39692,1.41415,0.98373,1.34304,0.000418069,0.000418069,0.000418069
191,15736.1,1.17742,0.84534,1.22882,0.76559,0.58784,0.6496,0.40767,1.42107,0.99401,1.34032,0.000414403,0.000414403,0.000414403
192,15818.1,1.17172,0.86074,1.22387,0.73566,0.59827,0.64064,0.40002,1.40906,0.98605,1.34813,0.000410737,0.000410737,0.000410737
193,15900.4,1.18275,0.8406,1.21663,0.74104,0.58463,0.63923,0.40153,1.40268,0.99646,1.33259,0.00040707,0.00040707,0.00040707
194,15983.2,1.22702,0.87481,1.23498,0.74352,0.57992,0.63947,0.39994,1.40918,0.97947,1.343,0.000403404,0.000403404,0.000403404
195,16065.2,1.16663,0.85041,1.2328,0.71434,0.60454,0.63758,0.39862,1.4246,0.97584,1.34874,0.000399738,0.000399738,0.000399738
196,16146.7,1.18669,0.86888,1.24405,0.70349,0.57909,0.62929,0.39574,1.42993,1.00298,1.35426,0.000396071,0.000396071,0.000396071
197,16228.5,1.1759,0.82869,1.21326,0.71596,0.58584,0.62406,0.39452,1.42086,1.00517,1.34886,0.000392405,0.000392405,0.000392405
198,16309.9,1.20433,0.86529,1.23926,0.71772,0.60083,0.63318,0.39885,1.41329,1.00751,1.34593,0.000388739,0.000388739,0.000388739
199,16391.3,1.16415,0.83769,1.21659,0.69763,0.61038,0.63643,0.39772,1.41809,0.99216,1.34288,0.000385073,0.000385073,0.000385073
200,16473.1,1.17219,0.84502,1.21424,0.74234,0.58393,0.63816,0.40236,1.40967,0.96985,1.34461,0.000381406,0.000381406,0.000381406
201,16554.7,1.19262,0.85805,1.23874,0.69921,0.59935,0.63554,0.40159,1.40819,0.97702,1.3477,0.00037774,0.00037774,0.00037774
202,16636.8,1.19196,0.86497,1.22555,0.6949,0.60582,0.63219,0.39272,1.42956,0.99045,1.34954,0.000374074,0.000374074,0.000374074
203,16719.1,1.14494,0.80892,1.20741,0.69025,0.61363,0.6455,0.40254,1.41805,0.96338,1.35128,0.000370407,0.000370407,0.000370407
204,16801.6,1.20482,0.85574,1.23698,0.69504,0.60894,0.64008,0.4007,1.41389,0.96919,1.34568,0.000366741,0.000366741,0.000366741
205,16884.3,1.1793,0.83559,1.21145,0.7022,0.60675,0.63879,0.39787,1.41551,0.98054,1.35471,0.000363075,0.000363075,0.000363075
206,16966.1,1.17555,0.85337,1.2238,0.67764,0.60678,0.62677,0.39832,1.40062,0.98698,1.34188,0.000359409,0.000359409,0.000359409
207,17047.7,1.17576,0.84438,1.21469,0.68083,0.61686,0.6376,0.40083,1.40803,0.98621,1.34361,0.000355742,0.000355742,0.000355742
208,17129.9,1.15544,0.80978,1.19943,0.70541,0.6162,0.6405,0.39767,1.40969,0.99321,1.34365,0.000352076,0.000352076,0.000352076
209,17211.6,1.15656,0.84123,1.21236,0.68176,0.63154,0.63999,0.4012,1.40518,0.98288,1.34227,0.00034841,0.00034841,0.00034841
210,17294.2,1.16496,0.81867,1.20889,0.69003,0.61176,0.63962,0.40561,1.41069,0.97029,1.35193,0.000344743,0.000344743,0.000344743
211,17376.7,1.14666,0.81563,1.20661,0.68676,0.60291,0.63569,0.39861,1.40233,0.96894,1.33478,0.000341077,0.000341077,0.000341077
212,17459.5,1.16556,0.82662,1.20058,0.7257,0.60714,0.64453,0.40258,1.41509,0.96592,1.34782,0.000337411,0.000337411,0.000337411
213,17542.4,1.15184,0.81712,1.19902,0.73691,0.57674,0.64304,0.40399,1.39805,0.97486,1.33982,0.000333744,0.000333744,0.000333744
214,17624.8,1.15908,0.83116,1.21125,0.73794,0.59675,0.64067,0.40177,1.38301,0.97502,1.32966,0.000330078,0.000330078,0.000330078
215,17707.3,1.18116,0.84541,1.22826,0.75438,0.58807,0.63103,0.39408,1.4074,0.98808,1.34875,0.000326412,0.000326412,0.000326412
216,17789.5,1.16831,0.81633,1.21087,0.72458,0.60283,0.63664,0.40391,1.38784,0.97357,1.33773,0.000322745,0.000322745,0.000322745
217,17871.5,1.13632,0.81572,1.20986,0.72373,0.60115,0.63471,0.40272,1.3908,0.9914,1.33527,0.000319079,0.000319079,0.000319079
218,17953.6,1.16257,0.82462,1.21089,0.70575,0.60577,0.63853,0.40202,1.39478,0.96957,1.33838,0.000315413,0.000315413,0.000315413
219,18035.4,1.13421,0.81068,1.20158,0.73426,0.60806,0.64471,0.40867,1.39486,0.95813,1.33848,0.000311747,0.000311747,0.000311747
220,18117.4,1.17248,0.81549,1.2092,0.68508,0.61542,0.63746,0.40277,1.38941,0.97169,1.34224,0.00030808,0.00030808,0.00030808
221,18199.2,1.14969,0.81689,1.20307,0.719,0.59648,0.63836,0.40412,1.39072,0.98151,1.34731,0.000304414,0.000304414,0.000304414
222,18281.8,1.13374,0.80161,1.19177,0.70936,0.59623,0.63582,0.40197,1.38819,0.98242,1.33544,0.000300748,0.000300748,0.000300748
223,18364,1.14284,0.8162,1.20287,0.72812,0.58917,0.62964,0.39957,1.38611,0.97865,1.33577,0.000297081,0.000297081,0.000297081
224,18446.6,1.16606,0.81527,1.20938,0.73289,0.59624,0.63483,0.40063,1.3992,0.96461,1.3464,0.000293415,0.000293415,0.000293415
225,18529,1.13125,0.8096,1.19344,0.69949,0.60478,0.63016,0.39843,1.39693,0.98281,1.34562,0.000289749,0.000289749,0.000289749
226,18611.2,1.13057,0.81547,1.20025,0.72366,0.60154,0.65184,0.40818,1.38406,0.96336,1.3353,0.000286083,0.000286083,0.000286083
227,18692.8,1.10891,0.7912,1.19052,0.71377,0.60794,0.64632,0.40542,1.38995,0.9635,1.34142,0.000282416,0.000282416,0.000282416
228,18774.5,1.14043,0.81063,1.19569,0.69899,0.61597,0.64036,0.40023,1.39851,0.98466,1.33983,0.00027875,0.00027875,0.00027875
229,18856.3,1.14152,0.79638,1.19065,0.70526,0.6104,0.63908,0.39921,1.39327,0.9628,1.34088,0.000275084,0.000275084,0.000275084
230,18939.8,1.12185,0.79945,1.19287,0.69557,0.6071,0.63591,0.40203,1.39151,0.96928,1.33343,0.000271417,0.000271417,0.000271417
231,19022.1,1.1286,0.80703,1.19813,0.7158,0.608,0.64159,0.40686,1.38655,0.95592,1.32919,0.000267751,0.000267751,0.000267751
232,19104.3,1.12488,0.80348,1.19777,0.73669,0.59493,0.63584,0.40472,1.3762,0.97936,1.32405,0.000264085,0.000264085,0.000264085
233,19186.3,1.12199,0.78904,1.18639,0.73662,0.59724,0.64815,0.41159,1.37844,0.95847,1.32433,0.000260418,0.000260418,0.000260418
234,19268.6,1.11055,0.79008,1.19092,0.73096,0.58998,0.6398,0.40254,1.37642,0.96998,1.32143,0.000256752,0.000256752,0.000256752
235,19351.1,1.11494,0.79451,1.19092,0.72742,0.60387,0.63552,0.40276,1.38923,0.97298,1.33282,0.000253086,0.000253086,0.000253086
236,19433.7,1.11106,0.7882,1.17579,0.74081,0.58482,0.64331,0.40584,1.39606,0.97205,1.33435,0.00024942,0.00024942,0.00024942
237,19518.2,1.13985,0.7781,1.18983,0.70257,0.61731,0.64535,0.41033,1.39017,0.9758,1.33564,0.000245753,0.000245753,0.000245753
238,19601.1,1.1042,0.78284,1.18809,0.72756,0.5973,0.64101,0.40701,1.37748,0.98085,1.32698,0.000242087,0.000242087,0.000242087
239,19686.6,1.12845,0.78186,1.18495,0.72658,0.60474,0.65149,0.41056,1.36658,0.95989,1.32602,0.000238421,0.000238421,0.000238421
240,19769.9,1.1089,0.78368,1.17515,0.75668,0.60003,0.65068,0.41413,1.37525,0.95514,1.32823,0.000234754,0.000234754,0.000234754
241,19853.4,1.11342,0.77419,1.17789,0.74864,0.60573,0.64469,0.40687,1.3764,0.95942,1.32969,0.000231088,0.000231088,0.000231088
242,19935.4,1.13766,0.79998,1.19106,0.73702,0.59703,0.64344,0.41255,1.37051,0.95208,1.31995,0.000227422,0.000227422,0.000227422
243,20017.2,1.0912,0.77741,1.18329,0.72974,0.61706,0.64831,0.41171,1.37007,0.95744,1.32378,0.000223755,0.000223755,0.000223755
244,20099.7,1.09744,0.77463,1.17681,0.73047,0.61051,0.64087,0.40905,1.3698,0.96645,1.33047,0.000220089,0.000220089,0.000220089
245,20185.7,1.12259,0.78461,1.19362,0.74102,0.61583,0.65577,0.41594,1.36295,0.95668,1.32218,0.000216423,0.000216423,0.000216423
246,20270.6,1.1524,0.81046,1.19922,0.71832,0.61418,0.64905,0.41627,1.36141,0.95615,1.31996,0.000212757,0.000212757,0.000212757
247,20356.9,1.11489,0.78476,1.18884,0.73034,0.60056,0.64291,0.40909,1.36692,0.9744,1.31875,0.00020909,0.00020909,0.00020909
248,20441.5,1.10632,0.77639,1.17754,0.73894,0.60808,0.64433,0.41129,1.3625,0.95624,1.32534,0.000205424,0.000205424,0.000205424
249,20526.3,1.1082,0.7812,1.18451,0.74438,0.59872,0.63756,0.40726,1.37296,0.95567,1.32788,0.000201758,0.000201758,0.000201758
250,20610.4,1.10582,0.77717,1.18542,0.74449,0.60793,0.64779,0.40669,1.37577,0.95318,1.32704,0.000198091,0.000198091,0.000198091
251,20695.6,1.09711,0.77428,1.17804,0.72462,0.59533,0.62678,0.40146,1.36473,0.95686,1.32286,0.000194425,0.000194425,0.000194425
252,20780.2,1.0772,0.76005,1.17693,0.74605,0.59325,0.63308,0.40533,1.36818,0.9597,1.3249,0.000190759,0.000190759,0.000190759
253,20863,1.09998,0.76754,1.17858,0.74168,0.60485,0.63706,0.40877,1.36656,0.95653,1.32489,0.000187092,0.000187092,0.000187092
254,20946.6,1.08338,0.76514,1.17916,0.74529,0.59955,0.64651,0.41225,1.35803,0.94645,1.31649,0.000183426,0.000183426,0.000183426
255,21032,1.09394,0.76489,1.17128,0.7326,0.59906,0.64854,0.41557,1.35286,0.94671,1.32121,0.00017976,0.00017976,0.00017976
256,21116.6,1.08957,0.78586,1.18045,0.71011,0.60492,0.64112,0.41518,1.35163,0.94963,1.31192,0.000176094,0.000176094,0.000176094
257,21201.9,1.08729,0.75809,1.1566,0.697,0.60603,0.63793,0.41307,1.35806,0.95789,1.32012,0.000172427,0.000172427,0.000172427
258,21288.2,1.06142,0.74441,1.15449,0.74151,0.60127,0.64484,0.41059,1.35941,0.95591,1.32542,0.000168761,0.000168761,0.000168761
259,21372.8,1.08024,0.7462,1.1659,0.7499,0.5965,0.64702,0.41345,1.3615,0.94977,1.32138,0.000165095,0.000165095,0.000165095
260,21458.9,1.08203,0.76316,1.16655,0.75066,0.58078,0.64176,0.41146,1.36351,0.95868,1.31949,0.000161428,0.000161428,0.000161428
261,21546.3,1.06922,0.7479,1.1541,0.73625,0.58313,0.64148,0.41173,1.36046,0.96205,1.312,0.000157762,0.000157762,0.000157762
262,21633.4,1.09887,0.76207,1.16808,0.75505,0.58932,0.65633,0.41723,1.36143,0.9591,1.31949,0.000154096,0.000154096,0.000154096
263,21719.3,1.07636,0.74678,1.15343,0.73911,0.60419,0.65196,0.41579,1.35093,0.95406,1.32003,0.000150429,0.000150429,0.000150429
264,21805,1.07328,0.75447,1.16023,0.72883,0.60327,0.64649,0.41529,1.35734,0.9559,1.31909,0.000146763,0.000146763,0.000146763
265,21893,1.10589,0.772,1.1746,0.73104,0.59981,0.6434,0.41384,1.3608,0.96511,1.3179,0.000143097,0.000143097,0.000143097
266,21978.4,1.0671,0.7483,1.1586,0.7043,0.61373,0.64398,0.41077,1.3542,0.95482,1.31399,0.000139431,0.000139431,0.000139431
267,22063.6,1.07692,0.75138,1.17214,0.71708,0.61078,0.64289,0.40962,1.35431,0.96231,1.31847,0.000135764,0.000135764,0.000135764
268,22150.1,1.09869,0.75492,1.16472,0.74337,0.60187,0.65125,0.41415,1.34801,0.95668,1.31521,0.000132098,0.000132098,0.000132098
269,22236.1,1.0699,0.7499,1.15888,0.71657,0.61364,0.64903,0.41335,1.35838,0.95935,1.32129,0.000128432,0.000128432,0.000128432
270,22321.6,1.08395,0.76504,1.17806,0.71036,0.61625,0.64495,0.41444,1.35567,0.94618,1.3179,0.000124765,0.000124765,0.000124765
271,22407,1.06094,0.74309,1.15427,0.70269,0.60991,0.64473,0.41699,1.3563,0.949,1.32022,0.000121099,0.000121099,0.000121099
272,22492.4,1.07188,0.75443,1.15787,0.74459,0.59273,0.64912,0.42137,1.34659,0.94812,1.31423,0.000117433,0.000117433,0.000117433
273,22579,1.05924,0.73312,1.14396,0.7201,0.60707,0.65196,0.41988,1.34389,0.94826,1.31391,0.000113766,0.000113766,0.000113766
274,22666.7,1.06284,0.73364,1.15447,0.73996,0.6045,0.6522,0.41908,1.34886,0.95001,1.31833,0.0001101,0.0001101,0.0001101
275,22750.2,1.08094,0.75228,1.1516,0.72206,0.6149,0.65003,0.42003,1.3507,0.94298,1.31521,0.000106434,0.000106434,0.000106434
276,22837.8,1.08421,0.76061,1.16264,0.73535,0.60054,0.64958,0.42224,1.34104,0.94206,1.30912,0.000102768,0.000102768,0.000102768
277,22923.8,1.07643,0.74021,1.16484,0.7259,0.61568,0.64951,0.42033,1.34115,0.94187,1.31244,9.91012e-05,9.91012e-05,9.91012e-05
278,23010.4,1.06231,0.73852,1.16099,0.71864,0.61213,0.65467,0.42214,1.3427,0.9376,1.3159,9.54349e-05,9.54349e-05,9.54349e-05
279,23096.9,1.05322,0.73519,1.15436,0.73243,0.59804,0.64988,0.42083,1.33794,0.93753,1.30656,9.17686e-05,9.17686e-05,9.17686e-05
280,23182.7,1.09653,0.75451,1.15981,0.72257,0.60973,0.64644,0.41908,1.34914,0.9504,1.31284,8.81023e-05,8.81023e-05,8.81023e-05
281,23267.5,1.06051,0.73953,1.15341,0.7497,0.58735,0.64717,0.41929,1.35057,0.93916,1.31401,8.4436e-05,8.4436e-05,8.4436e-05
282,23354.5,1.06386,0.72983,1.14983,0.73023,0.60926,0.65103,0.41996,1.34785,0.94036,1.31334,8.07697e-05,8.07697e-05,8.07697e-05
283,23441.7,1.04631,0.72627,1.14869,0.72442,0.6046,0.6486,0.42296,1.34884,0.93398,1.31633,7.71034e-05,7.71034e-05,7.71034e-05
284,23528.1,1.06522,0.74703,1.15814,0.73239,0.60152,0.64836,0.42145,1.35535,0.94078,1.31837,7.34371e-05,7.34371e-05,7.34371e-05
285,23614.3,1.07022,0.76015,1.15783,0.73183,0.60056,0.6438,0.41815,1.35578,0.94643,1.31989,6.97708e-05,6.97708e-05,6.97708e-05
286,23698.4,1.06719,0.73807,1.15436,0.73387,0.62125,0.65043,0.41858,1.35504,0.94622,1.32129,6.61045e-05,6.61045e-05,6.61045e-05
287,23782.2,1.04793,0.73846,1.14988,0.74064,0.61592,0.65149,0.41974,1.35367,0.9438,1.31914,6.24382e-05,6.24382e-05,6.24382e-05
288,23867.2,1.06634,0.74225,1.15426,0.7289,0.61623,0.65256,0.4214,1.34664,0.94588,1.3168,5.87719e-05,5.87719e-05,5.87719e-05
289,23952.9,1.06834,0.74384,1.14897,0.73479,0.60836,0.64614,0.42012,1.34454,0.94119,1.31601,5.51056e-05,5.51056e-05,5.51056e-05
290,24037.5,1.04598,0.73943,1.15425,0.72182,0.61712,0.65234,0.42099,1.34704,0.94,1.31774,5.14393e-05,5.14393e-05,5.14393e-05
291,24119.5,1.07609,0.72088,1.16216,0.73392,0.61018,0.64355,0.41403,1.36958,0.95269,1.34041,4.7773e-05,4.7773e-05,4.7773e-05
292,24200.3,1.10236,0.74371,1.17482,0.70829,0.62009,0.64193,0.41196,1.37104,0.95445,1.33979,4.41067e-05,4.41067e-05,4.41067e-05
293,24280.6,1.08325,0.72569,1.15147,0.73223,0.61991,0.64245,0.41303,1.36546,0.9475,1.33327,4.04404e-05,4.04404e-05,4.04404e-05
294,24360.9,1.05466,0.71528,1.14689,0.72259,0.61886,0.64488,0.41455,1.36113,0.94317,1.32843,3.67741e-05,3.67741e-05,3.67741e-05
295,24442.9,1.06428,0.71905,1.14918,0.73451,0.61257,0.64736,0.41679,1.35838,0.93659,1.32858,3.31078e-05,3.31078e-05,3.31078e-05
296,24525.7,1.05776,0.70409,1.13755,0.73376,0.61674,0.64708,0.41936,1.36007,0.93414,1.33107,2.94415e-05,2.94415e-05,2.94415e-05
297,24608.1,1.05963,0.70634,1.14689,0.72771,0.61501,0.65116,0.41879,1.35978,0.93189,1.33283,2.57752e-05,2.57752e-05,2.57752e-05
298,24688.7,1.07139,0.71733,1.15091,0.72061,0.62917,0.65411,0.41908,1.36108,0.93124,1.33291,2.21089e-05,2.21089e-05,2.21089e-05
299,24771.5,1.05763,0.69615,1.1516,0.73845,0.62172,0.65563,0.42122,1.35557,0.92876,1.32788,1.84426e-05,1.84426e-05,1.84426e-05
300,24853.6,1.02542,0.68371,1.12653,0.7215,0.63071,0.6542,0.42009,1.35593,0.92681,1.33147,1.47763e-05,1.47763e-05,1.47763e-05
